GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSG00000252206.1,3.862041402,0.178949344,0.128243601,1.395386148,0.162899426,0.348293794,RNU7-40P
ENSG00000254786.1,1.129884105,0.330267699,0.236713474,1.395221374,0.162949093,0.348380518,RP11-142C4.5
ENSG00000238768.1,1.24729262,0.27218641,0.195090599,1.395179534,0.162961707,0.348388017,snoU13
ENSG00000136940.9,464.2441153,-0.051534558,0.036938905,-1.395129562,0.162976773,0.348395462,PDCL
ENSG00000235872.2,4.573471268,-0.141701545,0.101570336,-1.395107576,0.162983402,0.348395462,RP11-335O4.3
ENSG00000266097.1,4.409748855,-0.147214228,0.105525684,-1.395055891,0.162998986,0.348409308,MIR5192
ENSG00000229976.1,2.97230588,0.195020422,0.139813445,1.394861717,0.163057544,0.348515003,RP5-1031J8.1
ENSG00000065621.10,524.1300994,0.061820004,0.044320793,1.394830739,0.163066887,0.348515504,GSTO2
ENSG00000257629.1,1.909584316,-0.220491299,0.158083403,-1.394778298,0.163082705,0.348529841,RP11-13A1.2
ENSG00000249275.1,1.63329505,-0.22259863,0.159597815,-1.394747356,0.163092039,0.34853032,RP11-364P22.2
ENSG00000154217.10,1907.804303,-0.046732983,0.033507954,-1.394683289,0.163111366,0.348532687,PITPNC1
ENSG00000180425.7,7.0349832,0.149318658,0.107062328,1.394689063,0.163109625,0.348532687,C11orf71
ENSG00000079134.7,901.8792417,-0.060397344,0.043310674,-1.394514059,0.163162427,0.348602854,THOC1
ENSG00000237135.1,38.48691805,0.084501789,0.060595581,1.394520655,0.163160437,0.348602854,DDX10P1
ENSG00000231421.3,1.090530284,-0.589236207,0.422572584,-1.394402359,0.163196136,0.348655404,AC006050.2
ENSG00000266530.1,7.062435666,0.137560809,0.098656239,1.394344744,0.163213525,0.348673084,MIR4318
ENSG00000248587.2,39.65553292,-0.155326202,0.111406383,-1.394230718,0.163247945,0.348727142,GDNF-AS1
ENSG00000242267.2,6.45343492,-0.170396828,0.122222432,-1.394153471,0.163271265,0.348738016,SKINTL
ENSG00000256028.2,3.339748175,0.176304954,0.126457573,1.394182655,0.163262454,0.348738016,RP11-197N18.2
ENSG00000223963.2,36.40938413,0.114874417,0.082402208,1.394069645,0.163296574,0.348764387,PRKRIRP8
ENSG00000237768.2,8.003609638,0.170901354,0.122594749,1.39403486,0.163307078,0.348764387,RP11-344N10.2
ENSG00000266522.1,1.041995325,0.33192555,0.238106391,1.394022007,0.163310959,0.348764387,RP11-805F19.4
ENSG00000263973.1,3.092986738,0.171919253,0.123330378,1.393973298,0.163325668,0.34877633,MIR4760
ENSG00000239041.1,3.189597436,0.204610103,0.146808126,1.393724643,0.163400772,0.348917236,snoU13
ENSG00000265694.1,8.966032493,0.127376637,0.091401893,1.393588608,0.163441871,0.348985519,MIR4774
ENSG00000252179.1,1.471859124,-0.271367385,0.194751809,-1.393401103,0.163498533,0.349087022,RNA5SP255
ENSG00000100804.14,972.7174896,-0.080959445,0.058116717,-1.393049179,0.163604919,0.349294677,PSMB5
ENSG00000206755.1,4.138706975,0.152733646,0.10964479,1.392985899,0.163624055,0.349306813,SNORA30
ENSG00000258214.1,5.889053016,-0.298289801,0.21413943,-1.392969996,0.163628864,0.349306813,RP11-272B17.1
ENSG00000202054.1,1.883521229,0.231600023,0.166273805,1.392883404,0.163655052,0.349309978,RNA5SP152
ENSG00000207369.1,2.283977412,0.221528646,0.159042764,1.392887303,0.163653873,0.349309978,RNU6-665P
ENSG00000266977.1,14.57918855,0.134384485,0.096479964,1.392874526,0.163657737,0.349309978,CTC-459F4.5
ENSG00000234969.1,59.36272745,0.078992889,0.0567139,1.392831195,0.163670843,0.349318463,RP13-33H18.1
ENSG00000196628.9,7699.260545,0.034512516,0.024782311,1.392627022,0.163732607,0.349411302,TCF4
ENSG00000231876.3,1.500820325,-0.23620989,0.169613035,-1.392639955,0.163728694,0.349411302,AC009158.1
ENSG00000100065.10,42.26082467,-0.087776749,0.06305623,-1.39203929,0.1639105,0.349758779,CARD10
ENSG00000189139.5,2.405454651,0.283241354,0.203473794,1.392028667,0.163913717,0.349758779,FSCB
ENSG00000168903.8,1.300651405,0.3602501,0.258818679,1.391901469,0.163952237,0.349821462,BTNL3
ENSG00000252750.1,3.134026594,-0.208259292,0.149631732,-1.391812341,0.163979232,0.349855303,RNU7-70P
ENSG00000265912.1,26.18818258,0.171512305,0.123231567,1.391788721,0.163986386,0.349855303,RP11-583F2.2
ENSG00000122420.5,41.80539992,-0.126785893,0.091107387,-1.391609371,0.16404072,0.349932193,PTGFR
ENSG00000243678.7,60.72670196,0.118858261,0.085408828,1.391639051,0.164031727,0.349932193,NME1-NME2
ENSG00000152684.10,439.040894,-0.034551527,0.024832759,-1.391368815,0.164113616,0.350068178,PELO
ENSG00000178952.4,1391.577734,-0.06751932,0.048529987,-1.391290691,0.164137296,0.350099169,TUFM
ENSG00000248530.1,2.11259939,-0.20835268,0.149765257,-1.391195025,0.164166295,0.350102469,RP11-517B11.2
ENSG00000256325.1,15.144831,0.107350887,0.077163348,1.391216039,0.164159925,0.350102469,RP11-611O2.1
ENSG00000270302.1,1.189217869,-0.347012147,0.249433783,-1.391199472,0.164164947,0.350102469,RP11-461L13.4
ENSG00000115841.15,236.4615122,0.061720418,0.044367378,1.391121581,0.164188562,0.350130438,RMDN2
ENSG00000234219.1,16.32808787,-0.089779147,0.064539899,-1.391064252,0.164205944,0.350147989,RP11-454L1.2
ENSG00000164411.6,23.71267762,-0.115188199,0.082809897,-1.390995561,0.164226773,0.350170585,GJB7
ENSG00000173545.4,494.5755261,-0.056536719,0.040645604,-1.390967626,0.164235244,0.350170585,ZNF622
ENSG00000266104.1,1.09481248,-0.280454922,0.201629957,-1.390938757,0.164243999,0.350170585,MIR4326
ENSG00000264658.1,3.150126245,-0.200463844,0.144124813,-1.390904456,0.164254401,0.35017325,MIR4798
ENSG00000103642.7,228.370848,0.048769467,0.035064403,1.390854048,0.16426969,0.35018633,LACTB
ENSG00000100439.6,194.7060454,0.090409319,0.065010033,1.390697935,0.164317044,0.350267762,ABHD4
ENSG00000176742.1,1.490166303,0.328135972,0.235957955,1.390654416,0.164330247,0.350276389,OR51V1
ENSG00000047932.9,1803.828241,-0.043828084,0.031520193,-1.390476394,0.164384263,0.350372006,GOPC
ENSG00000152147.6,214.1977939,0.055748803,0.040096404,1.390369128,0.164416816,0.350421869,GEMIN6
ENSG00000226887.3,41.81224017,0.121313825,0.087257461,1.390297454,0.164438571,0.350424311,ERVMER34-1
ENSG00000257243.1,19.0175643,0.097969355,0.070467618,1.390274823,0.16444544,0.350424311,RP11-133N21.7
ENSG00000270995.1,3.219703399,-0.171555796,0.123395084,-1.390296845,0.164438755,0.350424311,RP11-29B11.5
ENSG00000258689.1,1.371397513,-0.266720784,0.191851842,-1.39024354,0.164454936,0.350425029,RP6-65G23.1
ENSG00000068831.14,361.3155042,0.075427422,0.05426243,1.390048722,0.164514083,0.350519456,RASGRP2
ENSG00000234134.1,12.73774432,-0.087047082,0.062622123,-1.390037224,0.164517574,0.350519456,RP11-383C5.5
ENSG00000198064.9,2.090806867,-0.313252677,0.225377179,-1.389904152,0.164557985,0.35058603,RP11-347C12.1
ENSG00000267200.1,2.289070039,-0.330768594,0.238012334,-1.38971199,0.164616352,0.350690853,MIR132
ENSG00000174145.7,924.1107099,-0.113224108,0.081478275,-1.389623282,0.164643302,0.350728736,KIAA1239
ENSG00000237951.1,2.656167574,0.197762372,0.142321985,1.389541971,0.164668007,0.350761834,PPIL1P1
ENSG00000100441.5,542.7044228,0.074064255,0.053310799,1.38929177,0.164744046,0.350846281,KHNYN
ENSG00000183077.11,587.6976967,-0.130141004,0.093682278,-1.389174197,0.164779786,0.350846281,AFMID
ENSG00000200554.1,1.350788969,0.307295061,0.221207646,1.389170157,0.164781014,0.350846281,RNU6-1020P
ENSG00000214832.4,10.37040767,0.145262427,0.104567134,1.389178629,0.164778439,0.350846281,UPF3AP2
ENSG00000227583.1,13.71712264,-0.117333377,0.084455525,-1.389291894,0.164744008,0.350846281,RP11-119F7.3
ENSG00000227748.1,12.68047351,-0.118717062,0.085456119,-1.389216637,0.164766884,0.350846281,RP11-497D6.3
ENSG00000235672.1,17.66362104,0.10220407,0.073570376,1.389201405,0.164771515,0.350846281,AC090286.2
ENSG00000248735.2,100.2841536,-0.076171144,0.054825022,-1.389350007,0.164726344,0.350846281,R3HDM2P1
ENSG00000167972.9,3100.101483,-0.065011631,0.04680266,-1.389058467,0.164814972,0.350899055,ABCA3
ENSG00000109670.9,7729.970629,-0.077545432,0.055834789,-1.388837209,0.164882258,0.351022776,FBXW7
ENSG00000186369.5,404.0074532,-0.117504324,0.084619115,-1.388626255,0.164946429,0.351100781,LINC00643
ENSG00000224763.1,1.540473204,-0.239751565,0.172653253,-1.388630452,0.164945153,0.351100781,FDPSP8
ENSG00000245498.2,86.29917581,-0.081705351,0.058838406,-1.388639779,0.164942315,0.351100781,RP11-677M14.7
ENSG00000100557.5,17.29149658,-0.14564438,0.104890246,-1.388540746,0.164972446,0.351124485,C14orf105
ENSG00000197312.7,1233.666924,-0.02460492,0.017720515,-1.388499168,0.164985098,0.351124485,DDI2
ENSG00000267417.1,7.655721746,-0.129840287,0.093510114,-1.388515975,0.164979984,0.351124485,CTC-239J10.1
ENSG00000170790.4,19.0735405,-0.107469403,0.077404421,-1.388414289,0.165010928,0.351135765,OR10A2
ENSG00000189367.10,98.10399897,-0.084909917,0.061157052,-1.388391274,0.165017932,0.351135765,KIAA0408
ENSG00000214908.3,1.075993277,0.290538237,0.209255925,1.388434938,0.165004644,0.351135765,RP11-229M1.2
ENSG00000177370.4,383.264575,0.045003651,0.03241554,1.388335694,0.165034848,0.35115223,TIMM22
ENSG00000197381.11,1539.288821,0.074900147,0.053950931,1.388301304,0.165045315,0.351154973,ADARB1
ENSG00000151553.10,1255.64326,0.042201376,0.030399583,1.388222209,0.165069391,0.351186668,FAM160B1
ENSG00000187013.2,1.6039422,0.274731623,0.197906648,1.388187949,0.165079821,0.351189328,C17orf82
ENSG00000188056.7,1.15663241,0.39512737,0.284657968,1.388077671,0.165113395,0.351241222,TREML4
ENSG00000186684.8,13.39666628,-0.122147546,0.088016939,-1.387773157,0.165206131,0.351396967,CYP27C1
ENSG00000237807.3,23.32989472,-0.144861493,0.104382352,-1.387796784,0.165198934,0.351396967,RP11-400K9.4
ENSG00000253891.1,8.399449622,-0.151536534,0.109196098,-1.387746791,0.165214163,0.351396967,RP11-203E8.1
ENSG00000105701.11,4161.695218,-0.063964843,0.046093799,-1.387710372,0.165225257,0.351401028,FKBP8
ENSG00000244501.2,2.399503759,-0.191414448,0.137972313,-1.387339562,0.165338245,0.351621785,RN7SL623P
ENSG00000006740.12,1612.909824,-0.066231987,0.047744092,-1.387228972,0.165371954,0.351634835,ARHGAP44
ENSG00000185261.9,522.18113,0.068003734,0.0490193,1.387284887,0.16535491,0.351634835,KIAA0825
ENSG00000243951.1,11.19612327,-0.118266673,0.085253407,-1.387236917,0.165369532,0.351634835,RN7SL308P
ENSG00000113749.5,317.9340031,-0.086004519,0.062007959,-1.386991609,0.165444322,0.351756287,HRH2
ENSG00000241258.2,664.4222885,-0.035124235,0.025324314,-1.386976727,0.16544886,0.351756287,CRCP
ENSG00000256108.1,6.513223809,0.140650807,0.101410064,1.386951166,0.165456654,0.351756287,RP13-672B3.5
ENSG00000232311.1,13.49902912,0.109490491,0.078954251,1.386758656,0.165515368,0.351861558,RP1-249I4.2
ENSG00000176225.8,701.7349535,-0.094184951,0.067922858,-1.386645883,0.16554977,0.351915138,RTTN
ENSG00000162738.5,187.9389607,-0.088288374,0.063673586,-1.386577684,0.165570577,0.351939814,VANGL2
ENSG00000137497.13,3070.056395,0.05574055,0.040207005,1.386339266,0.165643332,0.352072181,NUMA1
ENSG00000269802.1,1.376650128,0.26102071,0.188284068,1.38631331,0.165651254,0.352072181,CTB-180A7.3
ENSG00000232386.5,7.874164551,-0.20254188,0.146130714,-1.386032232,0.165737062,0.352215422,RP11-66B24.2
ENSG00000234120.1,8.089776689,-0.149832833,0.108100515,-1.386051062,0.165731312,0.352215422,AF228730.8
ENSG00000152382.5,517.2732724,-0.043569749,0.031436518,-1.385959747,0.165759195,0.352242893,TADA1
ENSG00000115661.9,223.0173213,-0.066292392,0.04784211,-1.385649444,0.165853973,0.352416213,STK16
ENSG00000203585.3,1.982357509,-0.231217334,0.166871361,-1.385602252,0.16586839,0.352416213,RP11-542B15.1
ENSG00000208317.1,1.960989952,0.232781325,0.167997534,1.385623469,0.165861908,0.352416213,SNORD78
ENSG00000047634.10,287.3969387,-0.080633594,0.05819551,-1.385563838,0.165880127,0.352421578,SCML1
ENSG00000124019.9,18.93207971,-0.138580481,0.100024214,-1.38546933,0.165909004,0.352463357,FAM124B
ENSG00000252859.1,3.131965495,0.180828974,0.130535932,1.385281206,0.165966498,0.352565922,RNU6-375P
ENSG00000253456.1,9.153255214,-0.141551376,0.102194876,-1.385112264,0.166018142,0.35265605,CTD-2363C16.2
ENSG00000122824.6,25.65703779,0.103045307,0.074406204,1.38490209,0.166082408,0.352718986,NUDT10
ENSG00000138356.9,71.46263927,-0.155255888,0.112105706,-1.384906211,0.166081148,0.352718986,AOX1
ENSG00000178403.3,6.631634063,-0.184594874,0.133291625,-1.384894766,0.166084648,0.352718986,NEUROG2
ENSG00000243926.1,9.082951877,0.123804314,0.089391462,1.384968002,0.166062252,0.352718986,TIPARP-AS1
ENSG00000251611.1,2.926372986,0.19830418,0.143196403,1.384840511,0.166101241,0.352734645,RP11-610P16.1
ENSG00000269296.1,8.213320537,-0.148152665,0.106988239,-1.38475656,0.166126918,0.352769593,AC005614.3
ENSG00000229399.1,18.67688956,0.096766734,0.069886455,1.38462788,0.166166282,0.352833598,RP11-378J18.6
ENSG00000213045.3,2.269611268,0.272092579,0.196518075,1.3845677,0.166184694,0.352838058,RP11-532L16.1
ENSG00000267058.1,108.9528938,0.045212418,0.032654702,1.384560728,0.166186827,0.352838058,RP11-15A1.3
ENSG00000242971.2,8.661684615,-0.125047759,0.090325037,-1.384419673,0.166229988,0.352910112,RN7SL233P
ENSG00000148082.5,2010.404854,0.078635821,0.056809186,1.384209616,0.16629428,0.352929098,SHC3
ENSG00000217644.4,3.026693345,-0.212884206,0.153783091,-1.384314783,0.166262089,0.352929098,RP4-803A2.1
ENSG00000228539.1,46.93479111,-0.086140787,0.062231014,-1.384209913,0.166294189,0.352929098,RP11-526K17.2
ENSG00000237438.2,200.6810501,-0.078359692,0.05660375,-1.384355119,0.166249744,0.352929098,CECR7
ENSG00000240974.1,8.866703584,0.123328695,0.08909466,1.384243402,0.166283938,0.352929098,CTD-2024I7.1
ENSG00000257657.2,22.62893525,-0.087970881,0.063551842,-1.384238113,0.166285557,0.352929098,RP11-352M15.1
ENSG00000184005.9,411.6214356,0.083286891,0.060172239,1.384141468,0.166315142,0.352937335,ST6GALNAC3
ENSG00000257408.1,1.162426946,-0.268192855,0.193761831,-1.384136669,0.166316611,0.352937335,RP11-645C24.4
ENSG00000103145.6,391.7619761,-0.068745736,0.049671327,-1.384012473,0.166354635,0.352998447,HCFC1R1
ENSG00000207967.1,5.774649851,0.162736579,0.117589427,1.383938862,0.166377176,0.353026697,MIR620
ENSG00000225880.4,46.98589838,0.073636416,0.053210765,1.383863141,0.166400365,0.353056319,LINC00115
ENSG00000261374.1,98.93413899,0.084069372,0.060751776,1.383817528,0.166414335,0.35306638,RP11-64K12.10
ENSG00000271623.1,1.375689124,-0.32647903,0.235933955,-1.38377297,0.166427982,0.353075755,RP11-435I10.5
ENSG00000223486.1,2.748346157,-0.203799988,0.147286952,-1.38369343,0.166452346,0.353088285,AC092198.1
ENSG00000234156.1,8.418632341,-0.154711263,0.111808663,-1.383714448,0.166445908,0.353088285,RP11-64P14.7
ENSG00000225893.1,13.87175974,0.116019494,0.083850175,1.383652379,0.166464922,0.353095384,RP11-6J24.3
ENSG00000151665.8,255.678417,-0.069409848,0.05017219,-1.383432694,0.166532231,0.353218574,PIGF
ENSG00000118702.5,1.189835634,-0.312927866,0.226215797,-1.383315708,0.166568084,0.353259402,GHRH
ENSG00000130589.12,146.2364888,-0.141191453,0.10206786,-1.383309627,0.166569947,0.353259402,HELZ2
ENSG00000166233.8,2255.046945,0.034512183,0.024950535,1.383224138,0.166596151,0.35329539,ARIH1
ENSG00000103067.7,47.83719316,0.089876113,0.064978957,1.383157198,0.166616671,0.35329974,ESRP2
ENSG00000163116.5,49.58248683,-0.075146274,0.054328813,-1.383175313,0.166611117,0.35329974,STPG2
ENSG00000051180.12,24.9461485,0.089089941,0.06441635,1.38303306,0.166654729,0.353353533,RAD51
ENSG00000249693.2,5.895287352,0.181499587,0.131234796,1.383014202,0.166660511,0.353353533,THEGL
ENSG00000196943.8,654.1741626,-0.050993434,0.036883278,-1.382562429,0.166799076,0.35362772,NOP9
ENSG00000121297.6,587.4057758,-0.079107927,0.057221746,-1.382480138,0.166824325,0.353661653,TSHZ3
ENSG00000100027.10,401.8641668,0.068056598,0.049237175,1.382219801,0.166904222,0.353766404,YPEL1
ENSG00000180902.12,307.2606681,-0.075049496,0.054297186,-1.382198621,0.166910723,0.353766404,D2HGDH
ENSG00000204807.1,4.203418154,-0.263953985,0.190957612,-1.382264798,0.16689041,0.353766404,FAM27E2
ENSG00000264328.1,1.114255519,0.345476435,0.249937748,1.382249931,0.166894974,0.353766404,RN7SL781P
ENSG00000267746.1,51.13255036,-0.090742529,0.065652886,-1.382155977,0.166923814,0.353774551,RP11-379L18.1
ENSG00000261586.2,30.10600566,0.088743631,0.064211689,1.382047926,0.166956986,0.353825255,RP11-923I11.6
ENSG00000256747.1,2.453579961,-0.207176954,0.149912133,-1.381989234,0.166975007,0.353843846,RP11-860B13.1
ENSG00000144642.16,487.0868526,0.064015387,0.046324805,1.381881416,0.167008115,0.353876148,RBMS3
ENSG00000173113.2,627.9297802,0.082848185,0.05995327,1.381879352,0.167008749,0.353876148,TRMT112
ENSG00000238952.1,3.323658208,0.175851182,0.12728123,1.381595561,0.167095918,0.354041243,AC099757.1
ENSG00000133111.3,260.1140399,0.048827234,0.035355615,1.381031932,0.167269143,0.354379886,RFXAP
ENSG00000167695.10,152.8806676,0.049153459,0.035592264,1.38101525,0.167274272,0.354379886,FAM57A
ENSG00000170881.4,615.0736086,-0.05152254,0.037308836,-1.380974206,0.167286892,0.354381573,RNF139
ENSG00000252354.1,7.219786518,-0.130522571,0.094516342,-1.380952411,0.167293593,0.354381573,SNORD112
ENSG00000166669.9,469.6486618,-0.06714382,0.048625899,-1.380824227,0.167333012,0.354436241,ATF7IP2
ENSG00000235748.1,2.821159987,0.202896102,0.146940101,1.380808241,0.167337929,0.354436241,RP11-32D17.4
ENSG00000162065.7,1508.247438,0.062656915,0.045383869,1.380598792,0.167402355,0.354546789,TBC1D24
ENSG00000271527.1,2.350933268,0.254312517,0.184207237,1.380578313,0.167408655,0.354546789,RP11-7G12.2
ENSG00000172000.3,5.464161612,-0.138749456,0.100525992,-1.380234639,0.167514412,0.354742874,ZNF556
ENSG00000234688.1,25.92858116,-0.105095221,0.076143974,-1.380217178,0.167519786,0.354742874,RP1-293L6.1
ENSG00000135824.8,106.5848727,0.117652875,0.085246724,1.380145425,0.167541873,0.35477001,RGS8
ENSG00000175746.4,18.7154203,0.118610417,0.085946242,1.380053558,0.167570155,0.354790623,C15orf54
ENSG00000236734.2,8.770181879,-0.150603338,0.1091273,-1.380070232,0.167565022,0.354790623,GRIFIN
ENSG00000180263.9,979.6926939,-0.059213647,0.042909847,-1.379954751,0.167600577,0.354796132,FGD6
ENSG00000199575.1,40.36966327,0.101774705,0.07375013,1.379993567,0.167588625,0.354796132,SNORD114-1
ENSG00000260757.1,3.363124077,0.203668917,0.147589559,1.379968324,0.167596398,0.354796132,RP11-120K18.2
ENSG00000263326.1,76.7133677,0.074460217,0.053964828,1.379791623,0.167650813,0.354882839,RP11-266L9.6
ENSG00000268578.1,16.47470305,-0.128996041,0.093492599,-1.379746017,0.167664859,0.354892937,AL354718.1
ENSG00000237152.2,33.90158274,0.100422967,0.072789913,1.37962753,0.167701357,0.354950553,DLEU7-AS1
ENSG00000146151.8,651.8108277,0.059349484,0.043022911,1.37948554,0.167745101,0.355003863,HMGCLL1
ENSG00000273155.1,2.242746593,-0.215319419,0.156085103,-1.37950013,0.167740606,0.355003863,MRPL30
ENSG00000253746.1,9.219351556,0.130645726,0.094721658,1.379259283,0.167814826,0.355131778,RP11-527N22.2
ENSG00000266525.1,2.512355639,-0.191635999,0.138952559,-1.379146959,0.167849448,0.3551854,MIR4650-1
ENSG00000078900.10,33.30936454,-0.122873473,0.089101794,-1.379023555,0.167887492,0.355226609,TP73
ENSG00000254567.2,1.416836137,-0.327550751,0.237518582,-1.379053158,0.167878365,0.355226609,RP11-107P7.4
ENSG00000117620.8,535.8651878,-0.060933865,0.044197895,-1.37865988,0.167999645,0.355424597,SLC35A3
ENSG00000231345.3,10.29156305,-0.228297927,0.165594062,-1.378660109,0.167999574,0.355424597,RP11-564C4.6
ENSG00000248956.1,0.96515186,-0.32624153,0.236702137,-1.378278772,0.168117235,0.355653706,HMGB1P44
ENSG00000061656.5,69.12063396,0.078992545,0.057315204,1.378212743,0.168137614,0.355657982,SPAG4
ENSG00000135482.2,100.9175499,-0.069046249,0.050098424,-1.378211986,0.168137848,0.355657982,ZC3H10
ENSG00000254503.1,5.614975644,0.159768557,0.115932032,1.378122631,0.168165429,0.355696659,CTD-2521M24.4
ENSG00000224728.1,57.55418919,0.07128076,0.051731444,1.377900059,0.168234147,0.355822335,AC090945.1
