PANEL,FILE,GENE,CHR,P0,P1,HSQ,BEST.GWAS.ID,BEST.GWAS.Z,EQTL.ID,EQTL.R2,EQTL.Z,EQTL.GWAS.Z,NSNP,NWGT,MODEL,MODELCV.R2,MODELCV.PV,TWAS.Z,TWAS.P,PERM.PV,PERM.N,PERM.ANL_PV
NA,/home/CMC.BRAIN.RNASEQ/CMC.TEX10.wgt.RDat,TEX10,9,103064356,103115259,0.1837,rs7863917,-2.96,rs6479013,0.099532,-6.78,-0.507,381,7,lasso,0.12,2.20E-14,0.713,0.476,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BAAT.wgt.RDat,BAAT,9,104122698,104147287,0.3583,rs10820002,3.28,rs4742811,0.075749,-7.87,0.38,539,50,enet,0.23,1.30E-27,-1.1524,0.249,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ALDOB.wgt.RDat,ALDOB,9,104182841,104198062,0.1421,rs9409009,3.38,rs4577,0.126768,-7.66,0.774,552,2,lasso,0.13,2.00E-15,-0.6932,0.488,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SMC2.wgt.RDat,SMC2,9,106856540,106903700,0.3913,rs867977,3.95,rs6479215,0.550425,15.77,-1.911,512,1,top1,0.55,2.30E-80,-1.911,0.056,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NIPSNAP3A.wgt.RDat,NIPSNAP3A,9,107509968,107535189,0.2518,rs867977,3.95,rs10820720,0.262903,-11.01,-0.489,608,5,lasso,0.28,4.60E-34,0.3874,0.698,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FKTN.wgt.RDat,FKTN,9,108320410,108403399,0.1607,rs4436178,3.44,rs2518132,0.118606,7.52,0.49,455,7,lasso,0.12,2.80E-14,0.6866,0.492,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.IKBKAP.wgt.RDat,IKBKAP,9,111629799,111696608,0.1175,rs10979347,3.31,rs838825,0.048356,-6.92,1.64,649,12,enet,0.091,3.70E-11,-0.9879,0.323,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CTNNAL1.wgt.RDat,CTNNAL1,9,111704850,111775764,0.1031,rs7048545,3.15,rs1140064,0.001738,5.09,-0.718,648,7,lasso,0.058,1.30E-07,0.4207,0.674,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PTPN3.wgt.RDat,PTPN3,9,112137973,112260593,0.0771,rs4978856,3.69,rs1330849,-0.002148,3.49,-0.21,650,650,bslmm,0.0049,0.074,-1.1493,0.25,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TXN.wgt.RDat,TXN,9,113006091,113018920,0.1193,rs4289885,4.26,rs4135183,0.100909,-6.82,1.18,664,4,lasso,0.15,8.40E-18,0.308,0.758,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.KIAA0368.wgt.RDat,KIAA0368,9,114122972,114247025,0.1162,rs1556027,3.25,rs12350676,0.08023,6.45,-1.647,577,1,top1,0.08,5.20E-10,-1.6473,0.0995,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PTGR1.wgt.RDat,PTGR1,9,114312001,114362135,0.392,rs1556027,3.25,rs16915992,0.246132,-10.7,-1.396,508,508,bslmm,0.3,6.50E-37,2.1248,0.0336,0.04348,276,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.C9orf84.wgt.RDat,C9orf84,9,114448900,114557223,0.1147,rs1556027,3.25,rs4979032,0.067552,6.87,-1.734,544,7,lasso,0.095,1.30E-11,-2.1196,0.034,0.06857,175,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.UGCG.wgt.RDat,UGCG,9,114659205,114695433,0.0663,rs1556027,3.25,rs667463,0.000857,-3.8,0.513,507,3,lasso,0.008,0.032,-0.1704,0.865,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SUSD1.wgt.RDat,SUSD1,9,114803060,114937556,0.4717,rs1556027,3.25,rs7020062,0.325518,-12.87,-0.304,557,557,bslmm,0.42,1.10E-55,-0.6526,0.514,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HSDL2.wgt.RDat,HSDL2,9,115142188,115234685,0.0797,rs10513152,-2.93,rs12335731,0.008618,-4.73,-1.589,539,539,blup,0.032,7.60E-05,2.583,0.00979,0.04181,287,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC46A2.wgt.RDat,SLC46A2,9,115641199,115653193,0.254,rs818707,2.75,rs7026148,0.078297,-7.74,1.167,538,8,lasso,0.14,6.00E-17,-1.5061,0.132,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZFP37.wgt.RDat,ZFP37,9,115804173,115818996,0.1902,rs818707,2.75,rs10981613,0.102362,7.02,0.13,535,535,bslmm,0.11,4.90E-13,0.0244,0.981,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC31A1.wgt.RDat,SLC31A1,9,115983807,116029217,0.2336,rs10981863,-3.33,rs10981707,0.065846,-7.39,0.192,607,18,enet,0.16,1.50E-19,0.3349,0.738,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.WDR31.wgt.RDat,WDR31,9,116077930,116102620,0.1047,rs10981863,-3.33,rs3810920,0.065423,-5.71,-1.426,607,1,top1,0.065,2.10E-08,1.426,0.154,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BSPRY.wgt.RDat,BSPRY,9,116111811,116133513,0.3663,rs10981863,-3.33,rs2093691,0.359762,-12.79,-1.371,595,9,lasso,0.43,5.40E-57,1.1614,0.245,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HDHD3.wgt.RDat,HDHD3,9,116135697,116139233,0.0738,rs10981863,-3.33,rs10817475,0.002948,4.41,1.104,576,8,enet,0.015,0.0052,0.5968,0.551,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ALAD.wgt.RDat,ALAD,9,116148591,116163618,0.2308,rs10981863,-3.33,rs818702,0.109307,-7.37,-1.153,576,576,bslmm,0.15,7.30E-18,1.4537,0.146,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RGS3.wgt.RDat,RGS3,9,116207008,116360023,0.106,rs10981863,-3.33,rs10116799,0.009739,-4.25,-0.433,653,653,blup,0.051,7.20E-07,0.1444,0.885,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.KIF12.wgt.RDat,KIF12,9,116853917,116861507,0.1197,rs10981863,-3.33,rs7856692,0.119425,-7.44,1.781,671,2,lasso,0.12,9.20E-15,-2.0282,0.0425,0.06349,189,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.COL27A1.wgt.RDat,COL27A1,9,116918230,117072975,0.122,rs1022949,-3.27,rs876440,0.016846,4.93,0.503,745,4,lasso,0.044,3.90E-06,0.6979,0.485,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DFNB31.wgt.RDat,DFNB31,9,117164359,117267736,0.0395,rs10982300,3.17,rs1324630,0.001548,-3.73,-0.379,749,749,blup,0.0021,0.16,0.8036,0.422,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TNC.wgt.RDat,TNC,9,117781853,117880536,0.057,rs1335331,-4.35,rs10817761,-0.001781,3.98,1.286,664,664,blup,0.028,0.00022,-0.636,0.525,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TLR4.wgt.RDat,TLR4,9,120466452,120479769,0.0715,rs10759945,2.73,rs2809369,0.01554,-4.53,-0.143,573,573,bslmm,0.035,3.90E-05,-0.9589,0.338,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CDK5RAP2.wgt.RDat,CDK5RAP2,9,123151146,123342448,0.076,rs7873013,-2.86,rs3849113,0.07102,-6.72,0.037,425,1,top1,0.071,5.20E-09,-0.037,0.97,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PSMD5.wgt.RDat,PSMD5,9,123578331,123605299,0.2334,rs7026551,-2.19,rs2416800,0.223597,10.31,-0.643,374,7,lasso,0.23,2.40E-27,-0.5584,0.577,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC253039.wgt.RDat,LOC253039,9,123605319,123616651,0.7588,rs7026551,-2.19,rs1060817,0.772626,18.67,-0.59,371,5,lasso,0.78,2.30E-152,-0.5401,0.589,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TRAF1.wgt.RDat,TRAF1,9,123664670,123691451,0.0913,rs7026551,-2.19,rs10760121,0.106622,-7.28,-0.366,351,26,enet,0.12,1.70E-14,-0.1175,0.906,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C5.wgt.RDat,C5,9,123714613,123812554,0.1601,rs7026551,-2.19,rs2159777,0.08682,-6.94,-0.232,387,8,lasso,0.096,1.10E-11,0.2212,0.825,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CNTRL.wgt.RDat,CNTRL,9,123850573,123939886,0.0416,rs7026551,-2.19,rs2078141,0.05634,-5.2,0.078,421,1,top1,0.056,2.00E-07,-0.078,0.938,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.STOM.wgt.RDat,STOM,9,124101265,124132582,0.1014,rs7026551,-2.19,rs12340264,0.049545,-5.72,1.104,435,11,lasso,0.097,7.90E-12,-0.8775,0.38,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RABGAP1.wgt.RDat,RABGAP1,9,125703111,125867147,0.0935,rs12380552,-2.71,rs803732,0.068065,-6.53,-1.29,459,20,enet,0.082,3.80E-10,0.8798,0.379,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DENND1A.wgt.RDat,DENND1A,9,126141932,126692417,0.0626,rs2767762,-3.65,rs1752162,0.015022,4.85,0.254,613,613,blup,0.036,2.60E-05,-0.5129,0.608,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PSMB7.wgt.RDat,PSMB7,9,127115743,127177752,0.0489,rs2767762,-3.65,rs7864941,0.014451,-4.13,0.694,393,3,lasso,0.026,0.00031,-1.2259,0.22,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SCAI.wgt.RDat,SCAI,9,127704887,127905838,0.0418,rs506874,3.45,rs10986743,0.002267,-3.96,0.687,336,8,enet,0.016,0.0042,-0.5271,0.598,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PPP6C.wgt.RDat,PPP6C,9,127908851,127952218,0.0299,rs1250737,3.69,rs687654,0.012337,-3.55,-0.852,315,1,top1,0.012,0.01,0.852,0.394,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RABEPK.wgt.RDat,RABEPK,9,127962820,127996438,0.0635,rs1250737,3.69,rs650599,0.065057,-5.63,-0.475,314,314,blup,0.069,8.50E-09,-1.0737,0.283,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RALGPS1.wgt.RDat,RALGPS1,9,129677052,129985445,0.0755,rs10122788,4.45,rs11795097,0.067774,6.96,-1.066,492,27,enet,0.091,3.80E-11,-1.4133,0.158,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC2A8.wgt.RDat,SLC2A8,9,130159416,130170170,0.1232,rs7863063,3.67,rs1138740,0.079949,-6.54,0.261,367,4,lasso,0.091,3.30E-11,-0.638,0.523,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZNF79.wgt.RDat,ZNF79,9,130186652,130207651,0.2291,rs7863063,3.67,rs2248025,0.277239,-11.22,-2.073,372,1,top1,0.28,8.10E-34,2.073,0.0382,0.09091,132,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.RPL12.wgt.RDat,RPL12,9,130209952,130213711,0.2777,rs7863063,3.67,rs2244468,0.257797,-10.84,-1.83,364,11,lasso,0.31,4.40E-38,1.6952,0.09,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM129B.wgt.RDat,FAM129B,9,130267617,130341268,0.1139,rs7863063,3.67,rs4240418,0.031696,-4.47,0.65,378,23,enet,0.047,1.80E-06,0.7751,0.438,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PTRH1.wgt.RDat,PTRH1,9,130476226,130487152,0.1439,rs7863063,3.67,rs10987695,0.057862,6.58,0.18,372,372,blup,0.084,2.10E-10,1.0403,0.298,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TOR2A.wgt.RDat,TOR2A,9,130493802,130497628,0.0253,rs7863063,3.67,rs4269634,0.003663,-3.6,-0.503,372,372,blup,0.0045,0.081,-1.7525,0.0797,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CDK9.wgt.RDat,CDK9,9,130548304,130553052,0.0526,rs7863063,3.67,rs3217751,0.067024,5.64,1.589,379,1,top1,0.067,1.40E-08,1.589,0.112,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PIP5KL1.wgt.RDat,PIP5KL1,9,130683807,130693076,0.0732,rs2240945,3.4,rs7865476,0.068561,-5.72,-2.259,347,1,top1,0.069,9.60E-09,2.259,0.0239,0.02214,542,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.DPM2.wgt.RDat,DPM2,9,130697373,130700763,0.1984,rs2240945,3.4,rs7860034,0.250796,10.71,-1.824,348,1,top1,0.25,2.70E-30,-1.824,0.0682,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ODF2.wgt.RDat,ODF2,9,131218284,131263571,0.0683,rs2240945,3.4,rs7866034,0.051929,4.98,0.69,285,1,top1,0.052,5.80E-07,0.69,0.49,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ENDOG.wgt.RDat,ENDOG,9,131580778,131584955,0.1683,rs2240945,3.4,rs2997922,0.190608,-9.39,-1.169,313,1,top1,0.19,1.10E-22,1.169,0.242,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C9orf114.wgt.RDat,C9orf114,9,131581929,131592100,0.0579,rs2240945,3.4,rs2900269,0.018568,4.84,-0.865,320,320,bslmm,0.022,0.00097,-0.5103,0.61,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LRRC8A.wgt.RDat,LRRC8A,9,131644390,131680317,0.0509,rs2240945,3.4,rs10988152,0.042861,-5.24,-0.089,347,1,top1,0.043,5.40E-06,0.089,0.929,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PHYHD1.wgt.RDat,PHYHD1,9,131683173,131704320,0.0651,rs2181261,2.84,rs12685378,0.020134,-4.56,0.071,349,9,lasso,0.025,0.00047,0.2736,0.784,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CRAT.wgt.RDat,CRAT,9,131857072,131873070,0.0803,rs2181261,2.84,rs3124510,0.076647,-6.33,1.528,389,1,top1,0.077,1.30E-09,-1.528,0.127,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ASS1.wgt.RDat,ASS1,9,133320093,133376661,0.0911,rs10819615,-2.55,rs4740158,0.028716,-4.67,0.479,472,472,blup,0.042,6.30E-06,1.5999,0.11,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100272217.wgt.RDat,LOC100272217,9,133452736,133454881,0.2396,rs10819615,-2.55,rs4740350,0.228991,10.33,-1.445,452,16,enet,0.24,1.70E-28,-1.6655,0.0958,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LAMC3.wgt.RDat,LAMC3,9,133884503,133968446,0.1125,rs2994066,-2.77,rs10901333,0.042224,-5.93,0.395,501,4,lasso,0.044,4.20E-06,-0.8569,0.391,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.AIF1L.wgt.RDat,AIF1L,9,133971862,133998539,0.0634,rs2994066,-2.77,rs1414402,0.018268,-4.89,0.429,472,472,bslmm,0.048,1.50E-06,0.8237,0.41,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.POMT1.wgt.RDat,POMT1,9,134378288,134399193,0.1396,rs2987388,3.06,rs3887873,0.089204,-6.53,0.256,465,1,top1,0.089,5.50E-11,-0.256,0.798,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SETX.wgt.RDat,SETX,9,135136826,135230372,0.0837,rs11243638,3.93,rs11787894,0.048176,5.14,-1.43,532,24,enet,0.06,8.40E-08,0.732,0.464,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TTF1.wgt.RDat,TTF1,9,135250936,135282238,0.18,rs11243638,3.93,rs554118,0.151791,-8.56,-0.865,495,1,top1,0.15,4.70E-18,0.865,0.387,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DDX31.wgt.RDat,DDX31,9,135469675,135545788,0.06,rs11243638,3.93,rs445990,0.025617,-4.43,-0.432,557,1,top1,0.026,0.00037,0.432,0.666,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.AK8.wgt.RDat,AK8,9,135600964,135754198,0.1861,rs512165,3.53,rs2526008,0.202449,-9.66,-1.49,638,638,bslmm,0.21,8.80E-25,1.4858,0.137,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SURF6.wgt.RDat,SURF6,9,136197551,136203047,0.0743,rs2073923,2.59,rs493014,0.057934,5.4,-0.199,591,1,top1,0.058,1.30E-07,-0.199,0.842,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SURF1.wgt.RDat,SURF1,9,136218665,136223361,0.5197,rs2073923,2.59,rs1179037,0.471649,-14.82,-0.232,591,50,enet,0.61,5.60E-95,0.8465,0.397,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SURF2.wgt.RDat,SURF2,9,136223420,136228040,0.0489,rs2073923,2.59,rs1059773,0.044089,-4.87,0.173,589,1,top1,0.044,4.00E-06,-0.173,0.863,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SURF4.wgt.RDat,SURF4,9,136228339,136242970,0.0614,rs2073923,2.59,rs28615629,-0.001275,3.33,0.665,589,589,blup,0.014,0.0064,1.6038,0.109,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.REXO4.wgt.RDat,REXO4,9,136271185,136283164,0.2945,rs2073923,2.59,rs17150554,0.268098,11.23,-0.089,594,7,lasso,0.33,2.60E-41,-0.1838,0.854,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ADAMTS13.wgt.RDat,ADAMTS13,9,136279458,136324508,0.1214,rs2073923,2.59,rs3780809,0.067686,6.18,0.398,616,21,enet,0.081,4.30E-10,0.4785,0.632,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DBH.wgt.RDat,DBH,9,136501484,136524466,0.2008,rs441233,4.43,rs1611115,0.117005,-7.41,-0.931,606,1,top1,0.12,4.50E-14,0.931,0.352,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SARDH.wgt.RDat,SARDH,9,136528683,136605077,0.2381,rs441233,4.43,rs129904,0.052442,6.37,-1.61,614,26,enet,0.16,1.50E-18,-1.3347,0.182,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BRD3.wgt.RDat,BRD3,9,136895445,136933141,0.1844,rs441233,4.43,rs10993907,0.164709,-8.77,0.665,590,1,top1,0.16,1.40E-19,-0.665,0.506,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.OLFM1.wgt.RDat,OLFM1,9,137967088,138013030,0.0688,rs1778991,4.52,rs17039637,0.002818,3.5,-0.368,687,687,bslmm,0.0039,0.098,1.679,0.0932,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100506599.wgt.RDat,LOC100506599,9,138354564,138364095,0.2282,rs1778991,4.52,rs2777323,0.171674,9.43,-0.111,592,4,lasso,0.19,1.70E-22,-0.1199,0.905,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.KCNT1.wgt.RDat,KCNT1,9,138594030,138684993,0.0735,rs4841889,4.01,rs10776845,0.023836,-5.39,-0.178,518,3,lasso,0.062,5.20E-08,0.3396,0.734,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.QSOX2.wgt.RDat,QSOX2,9,139098181,139137687,0.1781,rs10870149,-3.76,rs7038554,0.111419,7.26,0.313,377,1,top1,0.11,1.90E-13,0.313,0.754,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNLZ.wgt.RDat,DNLZ,9,139256351,139258263,0.488,rs10870149,-3.76,rs11145958,0.235979,10.69,0.561,371,35,enet,0.34,4.70E-43,0.7819,0.434,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SNAPC4.wgt.RDat,SNAPC4,9,139270028,139292889,0.0564,rs10870149,-3.76,rs3812560,0.041951,-5.17,-2.402,371,2,lasso,0.05,9.00E-07,2.1621,0.0306,0.08571,140,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SDCCAG3.wgt.RDat,SDCCAG3,9,139296373,139305054,0.1151,rs10870149,-3.76,rs3812561,0.03709,4.25,0.563,366,1,top1,0.037,2.20E-05,0.563,0.573,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.INPP5E.wgt.RDat,INPP5E,9,139323066,139334256,0.1773,rs10870149,-3.76,rs11146021,0.141032,-9.19,-2.114,369,21,enet,0.21,1.60E-24,2.3081,0.021,0.07643,157,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SNHG7.wgt.RDat,SNHG7,9,139615817,139622636,0.6054,rs10870149,-3.76,rs6874,0.450626,-14.3,-0.448,381,381,bslmm,0.47,2.10E-64,0.8453,0.398,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LCNL1.wgt.RDat,LCNL1,9,139877444,139880210,0.1207,rs2386140,3.65,rs4880179,0.120523,7.51,-0.099,370,3,lasso,0.14,1.90E-16,0.7057,0.48,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C9orf142.wgt.RDat,C9orf142,9,139886869,139888428,0.0607,rs2386140,3.65,rs3814499,0.046756,-5.46,1.941,369,1,top1,0.047,2.10E-06,-1.941,0.0523,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MAN1B1.wgt.RDat,MAN1B1,9,139981378,140003639,0.0908,rs2386140,3.65,rs6420280,0.056224,6.42,1.361,368,368,bslmm,0.068,1.00E-08,1.9721,0.0486,0.2,60,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.DPP7.wgt.RDat,DPP7,9,140004991,140009195,0.1836,rs2386140,3.65,rs4880091,0.147274,8.47,1.353,364,1,top1,0.15,1.60E-17,1.353,0.176,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NOXA1.wgt.RDat,NOXA1,9,140317846,140328858,0.127,rs2386140,3.65,rs11534413,0.110471,7.18,1.911,358,1,top1,0.11,2.40E-13,1.911,0.056,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PNPLA7.wgt.RDat,PNPLA7,9,140354404,140444986,0.2716,rs11137270,3.11,rs928046,0.196957,-9.51,0.128,371,21,enet,0.22,5.30E-26,-1.0729,0.283,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CACNA1B.wgt.RDat,CACNA1B,9,140772240,141019076,0.0439,rs11137379,5.35,rs7869841,0.005099,3.44,0.793,246,246,bslmm,0.0071,0.041,3.5911,0.000329,0.02048,586,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TUBBP5.wgt.RDat,TUBBP5,9,141044564,141071885,0.2445,rs11137379,5.35,rs3750509,0.123733,-8.09,-3.294,168,29,enet,0.16,3.90E-19,4.9784,6.41E-07,4.00E-04,5000,0.002276
NA,/home/CMC.BRAIN.RNASEQ/CMC.RPL23AP53.wgt.RDat,RPL23AP53,8,158344,182318,0.114,rs10092924,3.92,rs2072174,0.00833,-4.5,0.249,324,4,lasso,0.048,1.70E-06,-0.15285,0.879,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ERICH1.wgt.RDat,ERICH1,8,614199,681226,0.1614,rs10092924,3.92,rs11784674,0.066516,-7.03,0.051,600,600,bslmm,0.11,1.10E-13,-1.13769,0.255,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CLN8.wgt.RDat,CLN8,8,1711869,1734736,0.1412,rs2956964,4.32,rs10089616,0.052094,5.58,0.121,735,4,lasso,0.093,2.10E-11,-0.1505,0.88,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ARHGEF10.wgt.RDat,ARHGEF10,8,1772148,1906807,0.1331,rs2956964,4.32,rs12546965,0.00583,4.62,0.461,781,32,enet,0.042,6.50E-06,2.31891,0.0204,0.13187,91,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.MYOM2.wgt.RDat,MYOM2,8,1993157,2093380,0.3591,rs2956964,4.32,rs2033909,0.140796,-8.05,1.733,741,54,enet,0.32,1.20E-39,-0.97352,0.33,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MCPH1.wgt.RDat,MCPH1,8,6264112,6501140,0.0608,rs2959793,-3.36,rs17076812,0.047466,5.61,1.069,1101,6,lasso,0.075,2.10E-09,0.92543,0.355,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SGK223.wgt.RDat,SGK223,8,8175257,8239257,0.1174,rs4841055,-4.15,rs10903346,0.002905,4.14,0.018,434,434,bslmm,0.035,3.60E-05,-0.89023,0.373,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ERI1.wgt.RDat,ERI1,8,8860313,8890849,0.059,rs6601302,4.65,rs7826478,0.040135,5.95,-0.451,720,3,lasso,0.041,9.00E-06,-0.87632,0.381,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PINX1.wgt.RDat,PINX1,8,10622883,10697299,0.0684,rs3088186,5.61,rs11998382,0.072135,-6.37,-0.39,700,7,enet,0.081,4.90E-10,0.55378,0.58,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TDH.wgt.RDat,TDH,8,11197145,11225961,0.1577,rs12679960,4.37,rs11774673,0.069423,-6.55,1.898,638,638,bslmm,0.088,8.20E-11,-2.31703,0.0205,0.21053,57,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM167A.wgt.RDat,FAM167A,8,11278972,11324276,0.0919,rs12679960,4.37,rs7844834,0.09163,7.35,-1.536,628,6,lasso,0.13,1.40E-15,-2.20981,0.0271,0.20339,59,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.NEIL2.wgt.RDat,NEIL2,8,11627171,11644854,0.1659,rs12679960,4.37,rs17754589,0.036869,5.84,-2.324,460,460,blup,0.071,5.00E-09,-1.13097,0.258,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CTSB.wgt.RDat,CTSB,8,11700033,11725646,0.126,rs12679960,4.37,rs1692821,0.097665,7.34,-1.733,425,1,top1,0.098,6.40E-12,-1.733,0.0831,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM66D.wgt.RDat,FAM66D,8,11973290,12008698,0.308,rs2409811,3.42,rs12550733,0.301412,11.79,-1.66,239,1,top1,0.3,3.70E-37,-1.66,0.0969,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100506990.wgt.RDat,LOC100506990,8,11973290,12424354,0.0803,rs11784167,-3.61,rs11998678,0.025063,5.22,2.4662,497,32,enet,0.053,4.10E-07,1.88428,0.0595,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM86B1.wgt.RDat,FAM86B1,8,12039612,12051624,0.0232,rs2409811,3.42,rs11998678,0.021386,4.35,2.4943,204,1,top1,0.021,0.0011,2.49425,0.0126,0.14118,85,NA
